,issueid,sentence,label
1125,5672," a bug, please ask on stack overflow with the tag react -",0
1126,5722," a bug, please ask on stack overflow with the tag react -",0
1127,5595," a bug, please ask on stack overflow with the tag react -",0
1128,5595, change the cursor color: http:// stack overflow com/questions/11649234/change-edittext-cursor-color'),-1
1129,5405," a bug, please ask on stack overflow with the tag react -",0
1130,5721," a bug, please ask on stack overflow with the tag react -",0
1131,5725," a bug, please ask on stack overflow with the tag react -",0
1132,5706," a bug, please ask on stack overflow with the tag react -",0
1133,5749," a bug, please ask on stack overflow with the tag react -",0
1134,5756," a bug, please ask on stack overflow with the tag react -",0
1135,5754," a bug, please ask on stack overflow with the tag react -",0
1136,5754, find the solution in: http:// stack overflow com/a/33871118. apparently it's important to,0
1137,5732," a bug, please ask on stack overflow with the tag react -",0
1138,5732," recommend open a question on stack overflow and include more context, ideally",0
1139,5702," a bug, please ask on stack overflow with the tag react -",0
1140,5724," a bug, please ask on stack overflow with the tag react -",0
1141,5724, ask question like this one: stack overflow it' the good system for,0
1142,5724, well for we and because stack overflow be so much better. thank,0
1143,5730," a bug, please ask on stack overflow with the tag react -",0
1144,5748," a bug, please ask on stack overflow with the tag react -",0
1145,5746," a bug, please ask on stack overflow with the tag react -",0
1146,5608," a bug, please ask on stack overflow with the tag react -",0
1147,5772," a bug, please ask on stack overflow with the tag react -",0
1148,5747," a bug, please ask on stack overflow with the tag react -",0
1149,5655," a bug, please ask on stack overflow with the tag react -",0
1150,5776," a bug, please ask on stack overflow with the tag react -",0
1151,5776," with this, please ask on stack overflow : ) ' )",0
1152,5459," a bug, please ask on stack overflow with the tag react -",0
1153,5770," a bug, please ask on stack overflow with the tag react -",0
1154,5750," a bug, please ask on stack overflow with the tag react -",0
1155,5769," a bug, please ask on stack overflow with the tag react -",0
1156,5785," a bug, please ask on stack overflow with the tag react -",0
1157,5774," a bug, please ask on stack overflow with the tag react -",0
1158,5646," a bug, please ask on stack overflow with the tag react -",0
1159,5788," a bug, please ask on stack overflow with the tag react -",0
1160,5788, encounter with this issue; http:// stack overflow com/questions/34986728/react-native-example-uiexplorer-building-issue now desperately i'm try,0
1161,5788," ( 16031, ' answered your SO uestion. basically your be mislead",-1
1162,5788," ( 16031, ' answered your so question basically your be mislead how",-1
1163,5727," a bug, please ask on stack overflow with the tag react -",0
1164,5797," a bug, please ask on stack overflow with the tag react -",0
1165,5757," a bug, please ask on stack overflow with the tag react -",0
1166,5558," a bug, please ask on stack overflow with the tag react -",0
1167,5397," a bug, please ask on stack overflow with the tag react -",0
1168,5716," a bug, please ask on stack overflow with the tag react -",0
1169,4746," a bug, please ask on stack overflow with the tag react -",0
1170,5806," a bug, please ask on stack overflow with the tag react -",0
1171,5804," a bug, please ask on stack overflow with the tag react -",0
1172,5817," a bug, please ask on stack overflow with the tag react -",0
1173,5698," a bug, please ask on stack overflow with the tag react -",0
1174,5808," a bug, please ask on stack overflow with the tag react -",0
1175,5829," a bug, please ask on stack overflow with the tag react -",0
1176,3820, don't. I try ask in stack overflow and there' no news too,0
1177,5726," a bug, please ask on stack overflow with the tag react -",0
1178,5846," a bug, please ask on stack overflow with the tag react -",0
1179,5852," a bug, please ask on stack overflow with the tag react -",0
1180,5271," a bug, please ask on stack overflow with the tag react -",0
1181,5851," a bug, please ask on stack overflow with the tag react -",0
1182,5844," a bug, please ask on stack overflow with the tag react -",0
1183,5740," a bug, please ask on stack overflow with the tag react -",0
1184,5398," a bug, please ask on stack overflow with the tag react -",0
1185,5351," a bug, please ask on stack overflow with the tag react -",0
1186,5351, out this SO question: http:// stack overflow com/questions/34997158/how-can-i-use-buck-to-build-react-native-apps-for-both-ios-and-android i'll close this issue,0
1187,5351, do that check out this SO uestion: http://stackoverflow.com/questions/34997158/how-can-i-use-buck-to-build-react-native-apps-for-both-ios-and-android i'll close this,0
1188,5351, do that check out this so question http://stackoverflow.com/questions/34997158/how-can-i-use-buck-to-build-react-native-apps-for-both-ios-and-android i'll close this issue,0
1189,5351, this work on ios: http:// stack overflow com/a/38966896/62'),0
1190,5877," a bug, please ask on stack overflow with the tag react -",0
1191,5869," a bug, please ask on stack overflow with the tag react -",0
1192,5831," a bug, please ask on stack overflow with the tag react -",0
1193,5884," a bug, please ask on stack overflow with the tag react -",0
1194,5884, answer will help : http:// stack overflow com/questions/35394570/react-native-build-failed-with-an-exception'),0
1195,5790," a bug, please ask on stack overflow with the tag react -",0
1196,5798," a bug, please ask on stack overflow with the tag react -",0
1197,5905," a bug, please ask on stack overflow with the tag react -",0
1198,5896," a bug, please ask on stack overflow with the tag react -",0
1199,5901," a bug, please ask on stack overflow with the tag react -",0
1200,5901," a bug, please ask on stack overflow with the tag react -",0
1201,5901, #react - native channel. use stack overflow to ask question before file,0
1202,5886," a bug, please ask on stack overflow with the tag react -",0
1203,5886, first before file an issue: stack overflow it' the good system for,0
1204,5886, well for we and because stack overflow be so much better. thank,0
1205,5872," a bug, please ask on stack overflow with the tag react -",0
1206,5872, first before file an issue: stack overflow it' the good system for,0
1207,5872, well for we and because stack overflow be so much better. thank,0
1208,5818," a bug, please ask on stack overflow with the tag react -",0
1209,5915," a bug, please ask on stack overflow with the tag react -",0
1210,5927," a bug, please ask on stack overflow with the tag react -",0
1211,5825," a bug, please ask on stack overflow with the tag react -",0
1212,4559," a bug, please ask on stack overflow with the tag react -",0
1213,5929," a bug, please ask on stack overflow with the tag react -",0
1214,5921," a bug, please ask on stack overflow with the tag react -",0
1215,5953," a bug, please ask on stack overflow with the tag react -",0
1216,5918," a bug, please ask on stack overflow with the tag react -",0
1217,5909," a bug, please ask on stack overflow with the tag react -",0
